# Lexia 3 USB traffic dump
# timestamp,type,direction,endpoint,device,length,hex_data
1773510338.681012,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510338.682003,C,IN ,5,78,3,064009
1773510338.682888,S,OUT,6,78,5,410901c0f4
1773510338.683492,C,IN ,5,78,4,42410900
1773510338.683983,S,OUT,6,78,5,430901c0f2
1773510338.684685,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510338.685168,S,OUT,6,78,3,064409
1773510338.720087,S,OUT,6,78,28,400918c0ff0603000100000000000000000000000000000022d8716a
1773510338.721897,C,IN ,5,78,3,064009
1773510338.722749,S,OUT,6,78,5,410901c0f4
1773510338.725026,C,IN ,5,78,4,42410901
1773510338.725671,S,OUT,6,78,5,410901c0f4
1773510338.726371,C,IN ,5,78,4,42410901
1773510338.726947,S,OUT,6,78,5,410901c0f4
1773510338.727707,C,IN ,5,78,4,42410901
1773510338.728168,S,OUT,6,78,5,410901c0f4
1773510338.728624,C,IN ,5,78,4,42410901
1773510338.728973,S,OUT,6,78,5,410901c0f4
1773510338.729403,C,IN ,5,78,4,42410901
1773510338.729754,S,OUT,6,78,5,410901c0f4
1773510338.730183,C,IN ,5,78,4,42410901
1773510338.730700,S,OUT,6,78,5,410901c0f4
1773510338.731300,C,IN ,5,78,4,42410901
1773510338.731906,S,OUT,6,78,5,410901c0f4
1773510338.732596,C,IN ,5,78,4,42410901
1773510338.733249,S,OUT,6,78,5,410901c0f4
1773510338.733709,C,IN ,5,78,4,42410901
1773510338.734039,S,OUT,6,78,5,410901c0f4
1773510338.734710,C,IN ,5,78,4,42410901
1773510338.735151,S,OUT,6,78,5,410901c0f4
1773510338.735664,C,IN ,5,78,4,42410901
1773510338.736868,S,OUT,6,78,5,410901c0f4
1773510338.737324,C,IN ,5,78,4,42410901
1773510338.737670,S,OUT,6,78,5,410901c0f4
1773510338.738115,C,IN ,5,78,4,42410901
1773510338.738488,S,OUT,6,78,5,410901c0f4
1773510338.738998,C,IN ,5,78,4,42410901
1773510338.739418,S,OUT,6,78,5,410901c0f4
1773510338.739999,C,IN ,5,78,4,42410901
1773510338.740340,S,OUT,6,78,5,410901c0f4
1773510338.740813,C,IN ,5,78,4,42410901
1773510338.741522,S,OUT,6,78,5,410901c0f4
1773510338.742020,C,IN ,5,78,4,42410901
1773510338.742449,S,OUT,6,78,5,410901c0f4
1773510338.742917,C,IN ,5,78,4,42410901
1773510338.743302,S,OUT,6,78,5,410901c0f4
1773510338.743816,C,IN ,5,78,4,42410901
1773510338.744211,S,OUT,6,78,5,410901c0f4
1773510338.744708,C,IN ,5,78,4,42410901
1773510338.745260,S,OUT,6,78,5,410901c0f4
1773510338.746008,C,IN ,5,78,4,42410901
1773510338.746841,S,OUT,6,78,5,410901c0f4
1773510338.747723,C,IN ,5,78,4,42410901
1773510338.748098,S,OUT,6,78,5,410901c0f4
1773510338.748545,C,IN ,5,78,4,42410901
1773510338.748861,S,OUT,6,78,5,410901c0f4
1773510338.749258,C,IN ,5,78,4,42410901
1773510338.749559,S,OUT,6,78,5,410901c0f4
1773510338.750002,C,IN ,5,78,4,42410901
1773510338.750460,S,OUT,6,78,5,410901c0f4
1773510338.750929,C,IN ,5,78,4,42410901
1773510338.751352,S,OUT,6,78,5,410901c0f4
1773510338.752611,C,IN ,5,78,4,42410901
1773510338.753047,S,OUT,6,78,5,410901c0f4
1773510338.754331,C,IN ,5,78,4,42410901
1773510338.754952,S,OUT,6,78,5,410901c0f4
1773510338.755836,C,IN ,5,78,4,42410900
1773510338.756653,S,OUT,6,78,5,430901c0f2
1773510338.757451,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa00000000011204000562d871004b
1773510338.757797,S,OUT,6,78,3,064409
1773510339.376425,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510339.377347,C,IN ,5,78,3,064009
1773510339.377664,S,OUT,6,78,5,410901c0f4
1773510339.378167,C,IN ,5,78,4,42410900
1773510339.378556,S,OUT,6,78,5,430901c0f2
1773510339.379218,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510339.379605,S,OUT,6,78,3,064409
1773510339.407676,S,OUT,6,78,28,400918c0ff0603000100000000000000000000000000000022d87269
1773510339.409341,C,IN ,5,78,3,064009
1773510339.409758,S,OUT,6,78,5,410901c0f4
1773510339.412525,C,IN ,5,78,4,42410901
1773510339.412965,S,OUT,6,78,5,410901c0f4
1773510339.413507,C,IN ,5,78,4,42410901
1773510339.413930,S,OUT,6,78,5,410901c0f4
1773510339.414473,C,IN ,5,78,4,42410901
1773510339.414928,S,OUT,6,78,5,410901c0f4
1773510339.415395,C,IN ,5,78,4,42410901
1773510339.415777,S,OUT,6,78,5,410901c0f4
1773510339.416254,C,IN ,5,78,4,42410901
1773510339.416622,S,OUT,6,78,5,410901c0f4
1773510339.417209,C,IN ,5,78,4,42410901
1773510339.417556,S,OUT,6,78,5,410901c0f4
1773510339.418024,C,IN ,5,78,4,42410901
1773510339.418352,S,OUT,6,78,5,410901c0f4
1773510339.418764,C,IN ,5,78,4,42410901
1773510339.419113,S,OUT,6,78,5,410901c0f4
1773510339.419528,C,IN ,5,78,4,42410901
1773510339.419854,S,OUT,6,78,5,410901c0f4
1773510339.420294,C,IN ,5,78,4,42410901
1773510339.420812,S,OUT,6,78,5,410901c0f4
1773510339.421320,C,IN ,5,78,4,42410901
1773510339.421702,S,OUT,6,78,5,410901c0f4
1773510339.422184,C,IN ,5,78,4,42410901
1773510339.422755,S,OUT,6,78,5,410901c0f4
1773510339.423425,C,IN ,5,78,4,42410901
1773510339.423778,S,OUT,6,78,5,410901c0f4
1773510339.424187,C,IN ,5,78,4,42410901
1773510339.424520,S,OUT,6,78,5,410901c0f4
1773510339.425024,C,IN ,5,78,4,42410901
1773510339.425300,S,OUT,6,78,5,410901c0f4
1773510339.425724,C,IN ,5,78,4,42410901
1773510339.426073,S,OUT,6,78,5,410901c0f4
1773510339.426500,C,IN ,5,78,4,42410901
1773510339.426845,S,OUT,6,78,5,410901c0f4
1773510339.427424,C,IN ,5,78,4,42410901
1773510339.427825,S,OUT,6,78,5,410901c0f4
1773510339.428391,C,IN ,5,78,4,42410901
1773510339.428938,S,OUT,6,78,5,410901c0f4
1773510339.429376,C,IN ,5,78,4,42410901
1773510339.429667,S,OUT,6,78,5,410901c0f4
1773510339.430028,C,IN ,5,78,4,42410901
1773510339.430368,S,OUT,6,78,5,410901c0f4
1773510339.430786,C,IN ,5,78,4,42410901
1773510339.431047,S,OUT,6,78,5,410901c0f4
1773510339.431448,C,IN ,5,78,4,42410901
1773510339.431743,S,OUT,6,78,5,410901c0f4
1773510339.432122,C,IN ,5,78,4,42410901
1773510339.432515,S,OUT,6,78,5,410901c0f4
1773510339.433022,C,IN ,5,78,4,42410901
1773510339.433366,S,OUT,6,78,5,410901c0f4
1773510339.433780,C,IN ,5,78,4,42410901
1773510339.434052,S,OUT,6,78,5,410901c0f4
1773510339.434413,C,IN ,5,78,4,42410901
1773510339.434676,S,OUT,6,78,5,410901c0f4
1773510339.435046,C,IN ,5,78,4,42410901
1773510339.435298,S,OUT,6,78,5,410901c0f4
1773510339.435651,C,IN ,5,78,4,42410901
1773510339.435909,S,OUT,6,78,5,410901c0f4
1773510339.436267,C,IN ,5,78,4,42410901
1773510339.436525,S,OUT,6,78,5,410901c0f4
1773510339.437028,C,IN ,5,78,4,42410901
1773510339.437340,S,OUT,6,78,5,410901c0f4
1773510339.438715,C,IN ,5,78,4,42410901
1773510339.439150,S,OUT,6,78,5,410901c0f4
1773510339.439615,C,IN ,5,78,4,42410901
1773510339.439950,S,OUT,6,78,5,410901c0f4
1773510339.440381,C,IN ,5,78,4,42410901
1773510339.440656,S,OUT,6,78,5,410901c0f4
1773510339.441104,C,IN ,5,78,4,42410901
1773510339.441372,S,OUT,6,78,5,410901c0f4
1773510339.441818,C,IN ,5,78,4,42410901
1773510339.442100,S,OUT,6,78,5,410901c0f4
1773510339.442551,C,IN ,5,78,4,42410901
1773510339.442822,S,OUT,6,78,5,410901c0f4
1773510339.443251,C,IN ,5,78,4,42410901
1773510339.443517,S,OUT,6,78,5,410901c0f4
1773510339.444072,C,IN ,5,78,4,42410900
1773510339.444329,S,OUT,6,78,5,430901c0f2
1773510339.445121,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa00000000011204000562d872004a
1773510339.445425,S,OUT,6,78,3,064409
1773510350.773852,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510350.774844,C,IN ,5,78,3,064009
1773510350.775257,S,OUT,6,78,5,410901c0f4
1773510350.775650,C,IN ,5,78,4,42410900
1773510350.775960,S,OUT,6,78,5,430901c0f2
1773510350.776707,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510350.777010,S,OUT,6,78,3,064409
1773510350.810665,S,OUT,6,78,28,400918c0ff060300010000000000000000000000000000002222068b
1773510350.812367,C,IN ,5,78,3,064009
1773510350.812787,S,OUT,6,78,5,410901c0f4
1773510350.815940,C,IN ,5,78,4,42410901
1773510350.816399,S,OUT,6,78,5,410901c0f4
1773510350.817011,C,IN ,5,78,4,42410901
1773510350.817498,S,OUT,6,78,5,410901c0f4
1773510350.818129,C,IN ,5,78,4,42410901
1773510350.818600,S,OUT,6,78,5,410901c0f4
1773510350.819245,C,IN ,5,78,4,42410901
1773510350.819742,S,OUT,6,78,5,410901c0f4
1773510350.820331,C,IN ,5,78,4,42410901
1773510350.820799,S,OUT,6,78,5,410901c0f4
1773510350.821290,C,IN ,5,78,4,42410901
1773510350.821706,S,OUT,6,78,5,410901c0f4
1773510350.822181,C,IN ,5,78,4,42410901
1773510350.822586,S,OUT,6,78,5,410901c0f4
1773510350.823036,C,IN ,5,78,4,42410901
1773510350.823393,S,OUT,6,78,5,410901c0f4
1773510350.823856,C,IN ,5,78,4,42410901
1773510350.824213,S,OUT,6,78,5,410901c0f4
1773510350.824689,C,IN ,5,78,4,42410901
1773510350.825116,S,OUT,6,78,5,410901c0f4
1773510350.825623,C,IN ,5,78,4,42410901
1773510350.826012,S,OUT,6,78,5,410901c0f4
1773510350.826736,C,IN ,5,78,4,42410901
1773510350.828250,S,OUT,6,78,5,410901c0f4
1773510350.828959,C,IN ,5,78,4,42410901
1773510350.829601,S,OUT,6,78,5,410901c0f4
1773510350.832162,C,IN ,5,78,4,42410901
1773510350.832799,S,OUT,6,78,5,410901c0f4
1773510350.833445,C,IN ,5,78,4,42410901
1773510350.833971,S,OUT,6,78,5,410901c0f4
1773510350.834556,C,IN ,5,78,4,42410901
1773510350.835107,S,OUT,6,78,5,410901c0f4
1773510350.835797,C,IN ,5,78,4,42410901
1773510350.836352,S,OUT,6,78,5,410901c0f4
1773510350.836933,C,IN ,5,78,4,42410901
1773510350.837486,S,OUT,6,78,5,410901c0f4
1773510350.838097,C,IN ,5,78,4,42410901
1773510350.838665,S,OUT,6,78,5,410901c0f4
1773510350.839272,C,IN ,5,78,4,42410901
1773510350.839818,S,OUT,6,78,5,410901c0f4
1773510350.842459,C,IN ,5,78,4,42410901
1773510350.842933,S,OUT,6,78,5,410901c0f4
1773510350.843607,C,IN ,5,78,4,42410901
1773510350.844190,S,OUT,6,78,5,410901c0f4
1773510350.845320,C,IN ,5,78,4,42410900
1773510350.845883,S,OUT,6,78,5,430901c0f2
1773510350.846726,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa000000000112040005622206026a
1773510350.848071,S,OUT,6,78,3,064409
1773510352.089981,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510352.090940,C,IN ,5,78,3,064009
1773510352.091281,S,OUT,6,78,5,410901c0f4
1773510352.092761,C,IN ,5,78,4,42410900
1773510352.093127,S,OUT,6,78,5,430901c0f2
1773510352.093867,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510352.094347,S,OUT,6,78,3,064409
1773510352.456038,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510352.457019,C,IN ,5,78,3,064009
1773510352.457407,S,OUT,6,78,5,410901c0f4
1773510352.457817,C,IN ,5,78,4,42410900
1773510352.458067,S,OUT,6,78,5,430901c0f2
1773510352.458859,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510352.459193,S,OUT,6,78,3,064409
1773510352.488482,S,OUT,6,78,28,400918c0ff0603000100000000000000000000000000000022239df3
1773510352.490194,C,IN ,5,78,3,064009
1773510352.490602,S,OUT,6,78,5,410901c0f4
1773510352.493416,C,IN ,5,78,4,42410901
1773510352.493859,S,OUT,6,78,5,410901c0f4
1773510352.494323,C,IN ,5,78,4,42410901
1773510352.494665,S,OUT,6,78,5,410901c0f4
1773510352.495187,C,IN ,5,78,4,42410901
1773510352.495673,S,OUT,6,78,5,410901c0f4
1773510352.496100,C,IN ,5,78,4,42410901
1773510352.496380,S,OUT,6,78,5,410901c0f4
1773510352.496810,C,IN ,5,78,4,42410901
1773510352.497060,S,OUT,6,78,5,410901c0f4
1773510352.497499,C,IN ,5,78,4,42410901
1773510352.497804,S,OUT,6,78,5,410901c0f4
1773510352.498244,C,IN ,5,78,4,42410901
1773510352.498598,S,OUT,6,78,5,410901c0f4
1773510352.499047,C,IN ,5,78,4,42410901
1773510352.499371,S,OUT,6,78,5,410901c0f4
1773510352.499797,C,IN ,5,78,4,42410901
1773510352.500111,S,OUT,6,78,5,410901c0f4
1773510352.500502,C,IN ,5,78,4,42410901
1773510352.500787,S,OUT,6,78,5,410901c0f4
1773510352.501156,C,IN ,5,78,4,42410901
1773510352.501398,S,OUT,6,78,5,410901c0f4
1773510352.501814,C,IN ,5,78,4,42410901
1773510352.502055,S,OUT,6,78,5,410901c0f4
1773510352.502506,C,IN ,5,78,4,42410901
1773510352.502840,S,OUT,6,78,5,410901c0f4
1773510352.503301,C,IN ,5,78,4,42410901
1773510352.503589,S,OUT,6,78,5,410901c0f4
1773510352.503987,C,IN ,5,78,4,42410901
1773510352.504278,S,OUT,6,78,5,410901c0f4
1773510352.504630,C,IN ,5,78,4,42410901
1773510352.504906,S,OUT,6,78,5,410901c0f4
1773510352.505306,C,IN ,5,78,4,42410901
1773510352.505578,S,OUT,6,78,5,410901c0f4
1773510352.506043,C,IN ,5,78,4,42410901
1773510352.506323,S,OUT,6,78,5,410901c0f4
1773510352.506718,C,IN ,5,78,4,42410901
1773510352.507007,S,OUT,6,78,5,410901c0f4
1773510352.507416,C,IN ,5,78,4,42410901
1773510352.507707,S,OUT,6,78,5,410901c0f4
1773510352.508072,C,IN ,5,78,4,42410901
1773510352.508363,S,OUT,6,78,5,410901c0f4
1773510352.508716,C,IN ,5,78,4,42410901
1773510352.508990,S,OUT,6,78,5,410901c0f4
1773510352.509343,C,IN ,5,78,4,42410901
1773510352.509607,S,OUT,6,78,5,410901c0f4
1773510352.510042,C,IN ,5,78,4,42410901
1773510352.510304,S,OUT,6,78,5,410901c0f4
1773510352.510676,C,IN ,5,78,4,42410901
1773510352.510969,S,OUT,6,78,5,410901c0f4
1773510352.511627,C,IN ,5,78,4,42410901
1773510352.511892,S,OUT,6,78,5,410901c0f4
1773510352.512299,C,IN ,5,78,4,42410901
1773510352.512575,S,OUT,6,78,5,410901c0f4
1773510352.512980,C,IN ,5,78,4,42410901
1773510352.513277,S,OUT,6,78,5,410901c0f4
1773510352.513691,C,IN ,5,78,4,42410901
1773510352.513976,S,OUT,6,78,5,410901c0f4
1773510352.514337,C,IN ,5,78,4,42410901
1773510352.514648,S,OUT,6,78,5,410901c0f4
1773510352.515103,C,IN ,5,78,4,42410901
1773510352.515388,S,OUT,6,78,5,410901c0f4
1773510352.515729,C,IN ,5,78,4,42410901
1773510352.515996,S,OUT,6,78,5,410901c0f4
1773510352.516388,C,IN ,5,78,4,42410901
1773510352.516639,S,OUT,6,78,5,410901c0f4
1773510352.517106,C,IN ,5,78,4,42410901
1773510352.517406,S,OUT,6,78,5,410901c0f4
1773510352.517797,C,IN ,5,78,4,42410901
1773510352.518041,S,OUT,6,78,5,410901c0f4
1773510352.518503,C,IN ,5,78,4,42410901
1773510352.518810,S,OUT,6,78,5,410901c0f4
1773510352.519231,C,IN ,5,78,4,42410901
1773510352.519585,S,OUT,6,78,5,410901c0f4
1773510352.520002,C,IN ,5,78,4,42410901
1773510352.520339,S,OUT,6,78,5,410901c0f4
1773510352.520708,C,IN ,5,78,4,42410901
1773510352.521019,S,OUT,6,78,5,410901c0f4
1773510352.521405,C,IN ,5,78,4,42410901
1773510352.521730,S,OUT,6,78,5,410901c0f4
1773510352.522159,C,IN ,5,78,4,42410901
1773510352.522434,S,OUT,6,78,5,410901c0f4
1773510352.522901,C,IN ,5,78,4,42410901
1773510352.523146,S,OUT,6,78,5,410901c0f4
1773510352.523543,C,IN ,5,78,4,42410901
1773510352.523871,S,OUT,6,78,5,410901c0f4
1773510352.524344,C,IN ,5,78,4,42410901
1773510352.524604,S,OUT,6,78,5,410901c0f4
1773510352.525192,C,IN ,5,78,4,42410900
1773510352.525451,S,OUT,6,78,5,430901c0f2
1773510352.526298,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa00000000011204000562239d00d4
1773510352.526751,S,OUT,6,78,3,064409
1773510353.051948,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510353.052948,C,IN ,5,78,3,064009
1773510353.053301,S,OUT,6,78,5,410901c0f4
1773510353.053728,C,IN ,5,78,4,42410900
1773510353.054108,S,OUT,6,78,5,430901c0f2
1773510353.054803,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510353.055224,S,OUT,6,78,3,064409
1773510353.213201,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510353.214136,C,IN ,5,78,3,064009
1773510353.214504,S,OUT,6,78,5,410901c0f4
1773510353.214882,C,IN ,5,78,4,42410900
1773510353.215189,S,OUT,6,78,5,430901c0f2
1773510353.215875,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510353.216302,S,OUT,6,78,3,064409
1773510353.577093,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510353.578086,C,IN ,5,78,3,064009
1773510353.578493,S,OUT,6,78,5,410901c0f4
1773510353.578879,C,IN ,5,78,4,42410900
1773510353.579129,S,OUT,6,78,5,430901c0f2
1773510353.579754,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510353.579988,S,OUT,6,78,3,064409
1773510353.605031,S,OUT,6,78,28,400918c0ff0603000100000000000000000000000000000022230789
1773510353.606789,C,IN ,5,78,3,064009
1773510353.607181,S,OUT,6,78,5,410901c0f4
1773510353.610070,C,IN ,5,78,4,42410901
1773510353.610498,S,OUT,6,78,5,410901c0f4
1773510353.611034,C,IN ,5,78,4,42410901
1773510353.611378,S,OUT,6,78,5,410901c0f4
1773510353.611839,C,IN ,5,78,4,42410901
1773510353.612091,S,OUT,6,78,5,410901c0f4
1773510353.612540,C,IN ,5,78,4,42410901
1773510353.612794,S,OUT,6,78,5,410901c0f4
1773510353.613204,C,IN ,5,78,4,42410901
1773510353.613446,S,OUT,6,78,5,410901c0f4
1773510353.613828,C,IN ,5,78,4,42410901
1773510353.614095,S,OUT,6,78,5,410901c0f4
1773510353.614539,C,IN ,5,78,4,42410901
1773510353.614786,S,OUT,6,78,5,410901c0f4
1773510353.615171,C,IN ,5,78,4,42410901
1773510353.615520,S,OUT,6,78,5,410901c0f4
1773510353.615918,C,IN ,5,78,4,42410901
1773510353.616177,S,OUT,6,78,5,410901c0f4
1773510353.616543,C,IN ,5,78,4,42410901
1773510353.616838,S,OUT,6,78,5,410901c0f4
1773510353.617285,C,IN ,5,78,4,42410901
1773510353.617541,S,OUT,6,78,5,410901c0f4
1773510353.617926,C,IN ,5,78,4,42410901
1773510353.618140,S,OUT,6,78,5,410901c0f4
1773510353.618601,C,IN ,5,78,4,42410901
1773510353.618853,S,OUT,6,78,5,410901c0f4
1773510353.619258,C,IN ,5,78,4,42410901
1773510353.619524,S,OUT,6,78,5,410901c0f4
1773510353.619888,C,IN ,5,78,4,42410901
1773510353.620155,S,OUT,6,78,5,410901c0f4
1773510353.620539,C,IN ,5,78,4,42410901
1773510353.620767,S,OUT,6,78,5,410901c0f4
1773510353.621150,C,IN ,5,78,4,42410901
1773510353.621367,S,OUT,6,78,5,410901c0f4
1773510353.621723,C,IN ,5,78,4,42410901
1773510353.621937,S,OUT,6,78,5,410901c0f4
1773510353.622341,C,IN ,5,78,4,42410901
1773510353.622552,S,OUT,6,78,5,410901c0f4
1773510353.622918,C,IN ,5,78,4,42410901
1773510353.623143,S,OUT,6,78,5,410901c0f4
1773510353.623565,C,IN ,5,78,4,42410901
1773510353.623785,S,OUT,6,78,5,410901c0f4
1773510353.624148,C,IN ,5,78,4,42410901
1773510353.624372,S,OUT,6,78,5,410901c0f4
1773510353.624705,C,IN ,5,78,4,42410901
1773510353.624969,S,OUT,6,78,5,410901c0f4
1773510353.625397,C,IN ,5,78,4,42410901
1773510353.625628,S,OUT,6,78,5,410901c0f4
1773510353.625979,C,IN ,5,78,4,42410901
1773510353.626196,S,OUT,6,78,5,410901c0f4
1773510353.626539,C,IN ,5,78,4,42410901
1773510353.626752,S,OUT,6,78,5,410901c0f4
1773510353.627107,C,IN ,5,78,4,42410901
1773510353.627346,S,OUT,6,78,5,410901c0f4
1773510353.627702,C,IN ,5,78,4,42410901
1773510353.627921,S,OUT,6,78,5,410901c0f4
1773510353.628338,C,IN ,5,78,4,42410901
1773510353.628556,S,OUT,6,78,5,410901c0f4
1773510353.628903,C,IN ,5,78,4,42410901
1773510353.629119,S,OUT,6,78,5,410901c0f4
1773510353.629564,C,IN ,5,78,4,42410901
1773510353.629800,S,OUT,6,78,5,410901c0f4
1773510353.630130,C,IN ,5,78,4,42410901
1773510353.630374,S,OUT,6,78,5,410901c0f4
1773510353.630928,C,IN ,5,78,4,42410901
1773510353.631189,S,OUT,6,78,5,410901c0f4
1773510353.631615,C,IN ,5,78,4,42410901
1773510353.631929,S,OUT,6,78,5,410901c0f4
1773510353.632357,C,IN ,5,78,4,42410901
1773510353.632577,S,OUT,6,78,5,410901c0f4
1773510353.633062,C,IN ,5,78,4,42410901
1773510353.633331,S,OUT,6,78,5,410901c0f4
1773510353.633914,C,IN ,5,78,4,42410901
1773510353.634175,S,OUT,6,78,5,410901c0f4
1773510353.634910,C,IN ,5,78,4,42410900
1773510353.635214,S,OUT,6,78,5,430901c0f2
1773510353.635970,C,IN ,5,78,34,44091ec0ff060300010000000000ff06090001aa000000000112040005622307006a
1773510353.636231,S,OUT,6,78,3,064409
1773510354.119597,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510354.120483,C,IN ,5,78,3,064009
1773510354.120873,S,OUT,6,78,5,410901c0f4
1773510354.121609,C,IN ,5,78,4,42410900
1773510354.121947,S,OUT,6,78,5,430901c0f2
1773510354.122628,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510354.122930,S,OUT,6,78,3,064409
1773510354.466291,S,OUT,6,78,25,400915c000fe0000aa00000000000000000000000000000039
1773510354.467221,C,IN ,5,78,3,064009
1773510354.467581,S,OUT,6,78,5,410901c0f4
1773510354.468068,C,IN ,5,78,4,42410900
1773510354.468340,S,OUT,6,78,5,430901c0f2
1773510354.469026,C,IN ,5,78,27,440917c000fe0000aa000000000000fe020001aa00000000010087
1773510354.469328,S,OUT,6,78,3,064409
1773510354.495749,S,OUT,6,78,28,400918c0ff0603000100000000000000000000000000000022230a86
1773510354.497495,C,IN ,5,78,3,064009
1773510354.497842,S,OUT,6,78,5,410901c0f4
1773510354.500991,C,IN ,5,78,4,42410901
1773510354.501356,S,OUT,6,78,5,410901c0f4
1773510354.501889,C,IN ,5,78,4,42410901
1773510354.502243,S,OUT,6,78,5,410901c0f4
1773510354.502678,C,IN ,5,78,4,42410901
1773510354.503010,S,OUT,6,78,5,410901c0f4
1773510354.503520,C,IN ,5,78,4,42410901
1773510354.503769,S,OUT,6,78,5,410901c0f4
1773510354.504123,C,IN ,5,78,4,42410901
1773510354.504348,S,OUT,6,78,5,410901c0f4
1773510354.504770,C,IN ,5,78,4,42410901
1773510354.505057,S,OUT,6,78,5,410901c0f4
1773510354.505418,C,IN ,5,78,4,42410901
1773510354.505662,S,OUT,6,78,5,410901c0f4
1773510354.506070,C,IN ,5,78,4,42410901
1773510354.506348,S,OUT,6,78,5,410901c0f4
1773510354.506801,C,IN ,5,78,4,42410901
1773510354.507044,S,OUT,6,78,5,410901c0f4
1773510354.507416,C,IN ,5,78,4,42410901
1773510354.507684,S,OUT,6,78,5,410901c0f4
1773510354.508102,C,IN ,5,78,4,42410901
1773510354.508388,S,OUT,6,78,5,410901c0f4
1773510354.508824,C,IN ,5,78,4,42410901
1773510354.509091,S,OUT,6,78,5,410901c0f4
1773510354.509467,C,IN ,5,78,4,42410901
1773510354.509696,S,OUT,6,78,5,410901c0f4
1773510354.510031,C,IN ,5,78,4,42410901
1773510354.510304,S,OUT,6,78,5,410901c0f4
1773510354.510712,C,IN ,5,78,4,42410901
1773510354.510938,S,OUT,6,78,5,410901c0f4
1773510354.511305,C,IN ,5,78,4,42410901
1773510354.511542,S,OUT,6,78,5,410901c0f4
1773510354.511934,C,IN ,5,78,4,42410901
1773510354.512175,S,OUT,6,78,5,410901c0f4
1773510354.512575,C,IN ,5,78,4,42410901
1773510354.512816,S,OUT,6,78,5,410901c0f4
1773510354.513150,C,IN ,5,78,4,42410901
1773510354.513399,S,OUT,6,78,5,410901c0f4
1773510354.513836,C,IN ,5,78,4,42410901
1773510354.514092,S,OUT,6,78,5,410901c0f4
1773510354.514422,C,IN ,5,78,4,42410901
1773510354.514648,S,OUT,6,78,5,410901c0f4
1773510354.515008,C,IN ,5,78,4,42410901
1773510354.515239,S,OUT,6,78,5,410901c0f4
1773510354.515569,C,IN ,5,78,4,42410901
1773510354.515787,S,OUT,6,78,5,410901c0f4
1773510354.516148,C,IN ,5,78,4,42410901
1773510354.516360,S,OUT,6,78,5,410901c0f4
1773510354.516790,C,IN ,5,78,4,42410901
1773510354.516995,S,OUT,6,78,5,410901c0f4
1773510354.517350,C,IN ,5,78,4,42410901
1773510354.517629,S,OUT,6,78,5,410901c0f4
1773510354.517993,C,IN ,5,78,4,42410901
1773510354.518219,S,OUT,6,78,5,410901c0f4
1773510354.518572,C,IN ,5,78,4,42410901
1773510354.518784,S,OUT,6,78,5,410901c0f4
